post_id;is_featured;score;created_at_day;created_at_daytime;hunter_id;hunter_followers;hunter_has_twitter;hunter_has_website;maker_id;maker_followers;maker_has_twitter;maker_has_website
130044;True;93;2018-07-02;2018-07-02 06:48:01;8171;716;True;True;150891;1105;True;True
133411;True;477;2018-08-22;2018-08-22 00:00:00;8989;666;True;True;1375908;29;False;True
133411;True;477;2018-08-22;2018-08-22 00:00:00;8989;666;True;True;1375908;29;False;True
136352;True;121;2018-10-04;2018-10-04 02:09:50;8989;666;True;True;1431671;10;False;True
136352;True;121;2018-10-04;2018-10-04 02:09:50;8989;666;True;True;1431671;10;False;True
129907;True;56;2018-06-29;2018-06-29 02:36:07;9297;348;True;True;499948;155;True;True
129907;True;56;2018-06-29;2018-06-29 02:36:07;9297;348;True;True;499948;155;True;True
138614;True;805;2018-11-07;2018-11-07 00:00:00;9360;1228;True;True;9360;1228;True;True
138614;True;805;2018-11-07;2018-11-07 00:00:00;9360;1228;True;True;9360;1228;True;True
130555;False;12;2018-07-10;2018-07-10 05:25:11;9412;355;True;True;292190;349;True;True
130555;False;12;2018-07-10;2018-07-10 05:25:11;9412;355;True;True;292190;349;True;True
133865;False;13;2018-08-29;2018-08-29 07:53:18;9412;355;True;True;292190;349;True;True
133865;False;13;2018-08-29;2018-08-29 07:53:18;9412;355;True;True;292190;349;True;True
130107;False;81;2018-07-02;2018-07-02 21:29:21;9930;34;True;True;743816;266;True;True
130107;False;81;2018-07-02;2018-07-02 21:29:21;9930;34;True;True;743816;266;True;True
134236;True;391;2018-09-05;2018-09-05 00:01:00;10099;2303;True;True;787;3667;True;True
134236;True;391;2018-09-05;2018-09-05 00:01:00;10099;2303;True;True;787;3667;True;True
135122;True;41;2018-09-18;2018-09-18 00:27:09;10426;307;True;True;195485;75;True;False
135122;True;41;2018-09-18;2018-09-18 00:27:09;10426;307;True;True;195485;75;True;False
131026;True;117;2018-07-17;2018-07-17 01:00:00;10748;14339;True;True;399312;66;False;False
131026;True;117;2018-07-17;2018-07-17 01:00:00;10748;14339;True;True;399312;66;False;False
133389;True;251;2018-08-24;2018-08-24 00:00:00;10748;14339;True;True;28830;81;True;True
133389;True;251;2018-08-24;2018-08-24 00:00:00;10748;14339;True;True;28830;81;True;True
134581;True;64;2018-09-11;2018-09-11 01:00:00;10748;14339;True;True;437765;54;False;False
134581;True;64;2018-09-11;2018-09-11 01:00:00;10748;14339;True;True;437765;54;False;False
136203;True;263;2018-10-03;2018-10-03 00:00:00;10748;14339;True;True;1040114;18;True;True
136203;True;263;2018-10-03;2018-10-03 00:00:00;10748;14339;True;True;1040114;18;True;True
131285;True;208;2018-07-19;2018-07-19 11:14:19;10815;1003;True;True;512281;85;True;True
131285;True;208;2018-07-19;2018-07-19 11:14:19;10815;1003;True;True;512281;85;True;True
132292;True;379;2018-08-04;2018-08-04 00:00:00;10815;1003;True;True;95937;835;True;False
132292;True;379;2018-08-04;2018-08-04 00:00:00;10815;1003;True;True;95937;835;True;False
153662;True;270;2019-05-08;2019-05-08 09:06:52;11104;423;True;True;224360;202;True;True
153662;True;270;2019-05-08;2019-05-08 09:06:52;11104;423;True;True;224360;202;True;True
135321;True;277;2018-09-20;2018-09-20 01:11:48;11207;678;True;True;1093521;716;True;True
135321;True;277;2018-09-20;2018-09-20 01:11:48;11207;678;True;True;1093521;716;True;True
144053;True;290;2019-02-01;2019-02-01 00:00:24;11207;678;True;True;643186;842;True;True
144053;True;290;2019-02-01;2019-02-01 00:00:24;11207;678;True;True;643186;842;True;True
133492;True;43;2018-08-23;2018-08-23 00:00:00;11222;350;True;True;678555;63;True;False
133492;True;43;2018-08-23;2018-08-23 00:00:00;11222;350;True;True;678555;63;True;False
136167;True;42;2018-10-01;2018-10-02 01:28:23;11222;350;True;True;678555;63;True;False
136167;True;42;2018-10-01;2018-10-02 01:28:23;11222;350;True;True;678555;63;True;False
133608;True;29;2018-08-24;2018-08-24 08:21:00;11868;2518;True;True;24252;939;True;True
133608;True;29;2018-08-24;2018-08-24 08:21:00;11868;2518;True;True;24252;939;True;True
130529;True;282;2018-07-10;2018-07-10 00:07:55;11932;295;True;True;307411;203;True;True
130529;True;282;2018-07-10;2018-07-10 00:07:55;11932;295;True;True;307411;203;True;True
136372;False;28;2018-10-04;2018-10-04 08:16:11;12419;348;True;True;228423;82;True;True
136372;False;28;2018-10-04;2018-10-04 08:16:11;12419;348;True;True;228423;82;True;True
131946;False;3;2018-07-30;2018-07-30 06:07:39;12826;365;True;True;113279;136;True;False
131946;False;3;2018-07-30;2018-07-30 06:07:39;12826;365;True;True;113279;136;True;False
130069;True;22;2018-07-02;2018-07-02 10:19:06;13118;4861;True;True;13124;52;True;False
130069;True;22;2018-07-02;2018-07-02 10:19:06;13118;4861;True;True;13124;52;True;False
133459;True;120;2018-08-22;2018-08-22 12:42:41;13233;210;True;True;1396055;28;False;False
133459;True;120;2018-08-22;2018-08-22 12:42:41;13233;210;True;True;1396055;28;False;False
130788;True;48;2018-07-13;2018-07-13 00:00:00;13604;500;True;True;189391;147;True;True
130788;True;48;2018-07-13;2018-07-13 00:00:00;13604;500;True;True;189391;147;True;True
134652;True;57;2018-09-11;2018-09-12 00:00:00;14013;513;True;False;895211;12;False;False
134652;True;57;2018-09-11;2018-09-12 00:00:00;14013;513;True;False;895211;12;False;False
133494;True;58;2018-08-23;2018-08-23 00:01:00;14201;166;True;True;1397420;12;False;True
133494;True;58;2018-08-23;2018-08-23 00:01:00;14201;166;True;True;1397420;12;False;True
135774;True;106;2018-09-27;2018-09-27 00:00:00;14201;166;True;True;1397420;12;False;True
135774;True;106;2018-09-27;2018-09-27 00:00:00;14201;166;True;True;1397420;12;False;True
133421;False;9;2018-08-22;2018-08-22 00:27:07;14397;1581;True;True;204446;1790;True;True
133421;False;9;2018-08-22;2018-08-22 00:27:07;14397;1581;True;True;204446;1790;True;True
134412;True;470;2018-09-07;2018-09-07 00:00:00;15272;544;True;True;592018;44;True;True
134412;True;470;2018-09-07;2018-09-07 00:00:00;15272;544;True;True;592018;44;True;True
131233;True;57;2018-07-19;2018-07-19 00:04:39;15562;4189;True;True;7524;230;True;True
131233;True;57;2018-07-19;2018-07-19 00:04:39;15562;4189;True;True;7524;230;True;True
133642;True;141;2018-08-25;2018-08-26 00:00:00;16070;115;True;False;1373181;3;True;False
133642;True;141;2018-08-25;2018-08-26 00:00:00;16070;115;True;False;1373181;3;True;False
130322;True;906;2018-07-06;2018-07-06 00:01:00;18280;20490;True;True;99909;1312;True;False
130322;True;906;2018-07-06;2018-07-06 00:01:00;18280;20490;True;True;99909;1312;True;False
130994;True;43;2018-07-16;2018-07-16 00:15:14;18280;20490;True;True;1352818;5;True;True
130994;True;43;2018-07-16;2018-07-16 00:15:14;18280;20490;True;True;1352818;5;True;True
131515;True;495;2018-07-24;2018-07-24 00:01:00;18280;20490;True;True;747449;21;True;True
131515;True;495;2018-07-24;2018-07-24 00:01:00;18280;20490;True;True;747449;21;True;True
131764;True;522;2018-07-27;2018-07-27 00:00:00;18280;20490;True;True;520015;7154;True;True
131764;True;522;2018-07-27;2018-07-27 00:00:00;18280;20490;True;True;520015;7154;True;True
132088;True;104;2018-08-01;2018-08-01 00:01:00;18280;20490;True;True;606133;57;False;False
132088;True;104;2018-08-01;2018-08-01 00:01:00;18280;20490;True;True;606133;57;False;False
132308;True;297;2018-08-05;2018-08-05 00:01:00;18280;20490;True;True;906942;13;True;True
132308;True;297;2018-08-05;2018-08-05 00:01:00;18280;20490;True;True;906942;13;True;True
132526;True;90;2018-08-07;2018-08-08 00:00:00;18280;20490;True;True;533970;17;False;False
132526;True;90;2018-08-07;2018-08-08 00:00:00;18280;20490;True;True;533970;17;False;False
133207;True;197;2018-08-20;2018-08-20 00:01:00;18280;20490;True;True;606771;30;False;False
133207;True;197;2018-08-20;2018-08-20 00:01:00;18280;20490;True;True;606771;30;False;False
133640;True;342;2018-08-29;2018-08-29 00:01:00;18280;20490;True;True;517613;158;True;True
133640;True;342;2018-08-29;2018-08-29 00:01:00;18280;20490;True;True;517613;158;True;True
135571;True;273;2018-09-24;2018-09-24 14:53:59;18280;20490;True;True;223874;2909;True;False
135571;True;273;2018-09-24;2018-09-24 14:53:59;18280;20490;True;True;223874;2909;True;False
135584;True;78;2018-09-25;2018-09-25 00:01:00;18280;20490;True;True;123575;240;True;True
135584;True;78;2018-09-25;2018-09-25 00:01:00;18280;20490;True;True;123575;240;True;True
135925;True;1034;2018-09-28;2018-09-28 00:01:00;18280;20490;True;True;447318;1038;True;True
135925;True;1034;2018-09-28;2018-09-28 00:01:00;18280;20490;True;True;447318;1038;True;True
137588;True;744;2018-10-23;2018-10-23 00:00:00;18280;20490;True;True;881829;144;True;False
137588;True;744;2018-10-23;2018-10-23 00:00:00;18280;20490;True;True;881829;144;True;False
137874;True;625;2018-10-26;2018-10-26 00:04:02;18280;20490;True;True;969654;647;True;True
137874;True;625;2018-10-26;2018-10-26 00:04:02;18280;20490;True;True;969654;647;True;True
138250;True;601;2018-11-01;2018-11-01 00:21:19;18280;20490;True;True;54086;65;True;True
138250;True;601;2018-11-01;2018-11-01 00:21:19;18280;20490;True;True;54086;65;True;True
139605;True;716;2018-11-20;2018-11-20 00:01:00;18280;20490;True;True;185915;224;True;True
139605;True;716;2018-11-20;2018-11-20 00:01:00;18280;20490;True;True;185915;224;True;True
139694;True;355;2018-11-21;2018-11-21 00:01:00;18280;20490;True;True;1468478;1;False;False
139694;True;355;2018-11-21;2018-11-21 00:01:00;18280;20490;True;True;1468478;1;False;False
147853;True;289;2019-03-09;2019-03-09 00:46:43;18280;20490;True;True;134984;99;True;True
147853;True;289;2019-03-09;2019-03-09 00:46:43;18280;20490;True;True;134984;99;True;True
151390;True;137;2019-04-15;2019-04-15 00:01:00;18280;20490;True;True;603678;102;False;False
151390;True;137;2019-04-15;2019-04-15 00:01:00;18280;20490;True;True;603678;102;False;False
130764;True;74;2018-07-12;2018-07-12 04:48:51;18392;537;True;True;1290962;49;True;True
130764;True;74;2018-07-12;2018-07-12 04:48:51;18392;537;True;True;1290962;49;True;True
133208;True;47;2018-08-20;2018-08-20 00:00:00;18470;466;True;True;280234;5;True;False
133208;True;47;2018-08-20;2018-08-20 00:00:00;18470;466;True;True;280234;5;True;False
131991;True;40;2018-07-30;2018-07-30 20:08:12;18808;3622;True;True;1368379;0;False;False
131991;True;40;2018-07-30;2018-07-30 20:08:12;18808;3622;True;True;1368379;0;False;False
136088;True;197;2018-10-01;2018-10-01 00:43:33;18918;1921;True;True;206940;265;True;True
136088;True;197;2018-10-01;2018-10-01 00:43:33;18918;1921;True;True;206940;265;True;True
138668;True;334;2018-11-07;2018-11-07 01:57:03;18918;1921;True;True;1046792;48;True;True
138668;True;334;2018-11-07;2018-11-07 01:57:03;18918;1921;True;True;1046792;48;True;True
132339;True;225;2018-08-06;2018-08-06 00:01:58;20168;173;True;False;46061;68;True;True
132339;True;225;2018-08-06;2018-08-06 00:01:58;20168;173;True;False;46061;68;True;True
130522;False;8;2018-07-10;2018-07-10 00:01:12;20972;65;True;True;1064855;21;True;True
130522;False;8;2018-07-10;2018-07-10 00:01:12;20972;65;True;True;1064855;21;True;True
129994;True;43;2018-07-01;2018-07-01 04:06:10;21013;46;True;True;1338750;7;False;False
129994;True;43;2018-07-01;2018-07-01 04:06:10;21013;46;True;True;1338750;7;False;False
135498;True;35;2018-09-23;2018-09-23 06:35:46;22891;6419;True;False;1439656;0;False;False
135498;True;35;2018-09-23;2018-09-23 06:35:46;22891;6419;True;False;1439656;0;False;False
130551;True;31;2018-07-10;2018-07-11 00:00:00;23242;266;True;True;46478;480;True;True
130551;True;31;2018-07-10;2018-07-11 00:00:00;23242;266;True;True;46478;480;True;True
135022;True;313;2018-09-16;2018-09-17 00:00:33;23551;380;True;False;536927;18;True;True
135022;True;313;2018-09-16;2018-09-17 00:00:33;23551;380;True;False;536927;18;True;True
139980;True;54;2018-11-24;2018-11-26 00:00:00;23551;380;True;False;777129;506;True;True
139980;True;54;2018-11-24;2018-11-26 00:00:00;23551;380;True;False;777129;506;True;True
135863;True;179;2018-09-27;2018-09-27 01:54:42;23804;283;True;True;117148;3;True;True
135863;True;179;2018-09-27;2018-09-27 01:54:42;23804;283;True;True;117148;3;True;True
131478;False;4;2018-07-23;2018-07-23 06:56:49;23917;157;True;True;13893;213;True;True
131478;False;4;2018-07-23;2018-07-23 06:56:49;23917;157;True;True;13893;213;True;True
134839;True;333;2018-09-19;2018-09-19 01:00:00;24089;581;True;True;1424223;266;True;False
134839;True;333;2018-09-19;2018-09-19 01:00:00;24089;581;True;True;1424223;266;True;False
133148;True;67;2018-08-17;2018-08-18 00:00:00;24911;136;True;True;1395786;1;True;True
133148;True;67;2018-08-17;2018-08-18 00:00:00;24911;136;True;True;1395786;1;True;True
135085;True;176;2018-09-17;2018-09-17 12:00:52;25163;253;True;True;12321;171;True;True
135085;True;176;2018-09-17;2018-09-17 12:00:52;25163;253;True;True;12321;171;True;True
131664;True;48;2018-07-25;2018-07-26 00:00:00;25263;50;True;True;862978;18;True;False
131664;True;48;2018-07-25;2018-07-26 00:00:00;25263;50;True;True;862978;18;True;False
135399;False;3;2018-09-20;2018-09-20 22:43:28;26386;593;True;False;37126;605;True;True
135399;False;3;2018-09-20;2018-09-20 22:43:28;26386;593;True;False;37126;605;True;True
135135;False;4;2018-09-18;2018-09-18 03:25:35;28214;3341;True;True;128727;15818;True;True
135135;False;4;2018-09-18;2018-09-18 03:25:35;28214;3341;True;True;128727;15818;True;True
132680;True;84;2018-08-10;2018-08-10 00:00:00;28314;266;True;False;1380353;3;True;True
132680;True;84;2018-08-10;2018-08-10 00:00:00;28314;266;True;False;1380353;3;True;True
131155;True;139;2018-07-17;2018-07-18 02:39:47;28425;1479;True;True;130548;205;True;True
131155;True;139;2018-07-17;2018-07-18 02:39:47;28425;1479;True;True;130548;205;True;True
141460;True;151;2018-12-23;2018-12-23 00:00:00;28440;42;True;True;1579552;3;True;False
141460;True;151;2018-12-23;2018-12-23 00:00:00;28440;42;True;True;1579552;3;True;False
134683;True;38;2018-09-12;2018-09-12 04:01:47;28572;142;True;True;25985;200;True;False
134683;True;38;2018-09-12;2018-09-12 04:01:47;28572;142;True;True;25985;200;True;False
134498;False;6;2018-09-09;2018-09-09 05:59:58;28582;235;True;True;1416988;0;False;False
134498;False;6;2018-09-09;2018-09-09 05:59:58;28582;235;True;True;1416988;0;False;False
129842;True;402;2018-06-28;2018-06-28 03:52:20;28910;8583;True;True;443829;1107;True;True
129842;True;402;2018-06-28;2018-06-28 03:52:20;28910;8583;True;True;443829;1107;True;True
132139;False;14;2018-08-01;2018-08-01 08:17:28;29402;71;True;True;85108;425;True;True
132139;False;14;2018-08-01;2018-08-01 08:17:28;29402;71;True;True;85108;425;True;True
156466;True;823;2019-05-27;2019-05-27 00:05:00;30131;309;True;True;55668;232;True;True
156466;True;823;2019-05-27;2019-05-27 00:05:00;30131;309;True;True;55668;232;True;True
132398;True;266;2018-08-06;2018-08-06 02:45:33;30639;145;True;True;1316600;54;True;False
132398;True;266;2018-08-06;2018-08-06 02:45:33;30639;145;True;True;1316600;54;True;False
130705;True;260;2018-07-13;2018-07-13 00:00:00;32633;37;True;False;1068821;40;False;False
130705;True;260;2018-07-13;2018-07-13 00:00:00;32633;37;True;False;1068821;40;False;False
135286;True;86;2018-09-19;2018-09-20 00:00:00;32788;36;True;True;917034;100;True;True
135286;True;86;2018-09-19;2018-09-20 00:00:00;32788;36;True;True;917034;100;True;True
135650;True;280;2018-09-25;2018-09-25 11:30:14;33225;6922;True;True;245019;3097;True;True
135650;True;280;2018-09-25;2018-09-25 11:30:14;33225;6922;True;True;245019;3097;True;True
134844;True;304;2018-09-14;2018-09-14 00:00:00;33611;84;True;True;1423628;2;False;True
134844;True;304;2018-09-14;2018-09-14 00:00:00;33611;84;True;True;1423628;2;False;True
130727;True;168;2018-07-12;2018-07-12 02:33:53;33650;1060;True;True;1267;22;True;True
130727;True;168;2018-07-12;2018-07-12 02:33:53;33650;1060;True;True;1267;22;True;True
133058;True;221;2018-08-16;2018-08-17 00:00:00;35217;617;True;True;83487;121;True;False
133058;True;221;2018-08-16;2018-08-17 00:00:00;35217;617;True;True;83487;121;True;False
134102;True;754;2018-09-03;2018-09-03 00:17:33;35217;617;True;True;119227;310;True;True
134102;True;754;2018-09-03;2018-09-03 00:17:33;35217;617;True;True;119227;310;True;True
134190;True;633;2018-09-04;2018-09-05 00:01:00;35484;261;True;True;4756;312;True;True
134190;True;633;2018-09-04;2018-09-05 00:01:00;35484;261;True;True;4756;312;True;True
132586;False;14;2018-08-08;2018-08-08 07:32:33;35881;773;True;True;1377919;1;False;False
132586;False;14;2018-08-08;2018-08-08 07:32:33;35881;773;True;True;1377919;1;False;False
29143;True;2771;2018-08-30;2015-07-28 05:12:28;36143;2674;True;True;9151;808;True;True
29143;True;2771;2018-08-30;2015-07-28 05:12:28;36143;2674;True;True;9151;808;True;True
130501;False;3;2018-07-09;2018-07-09 17:49:12;36219;43;True;True;281618;678;True;True
130501;False;3;2018-07-09;2018-07-09 17:49:12;36219;43;True;True;281618;678;True;True
131562;True;105;2018-07-24;2018-07-25 00:00:00;37010;475;True;True;1246125;15;True;True
131562;True;105;2018-07-24;2018-07-25 00:00:00;37010;475;True;True;1246125;15;True;True
130262;True;180;2018-07-04;2018-07-04 22:38:17;37059;389;True;True;967770;12;True;True
130262;True;180;2018-07-04;2018-07-04 22:38:17;37059;389;True;True;967770;12;True;True
144107;True;41;2019-02-02;2019-02-02 00:00:00;37260;209;True;True;1155595;4;True;False
144107;True;41;2019-02-02;2019-02-02 00:00:00;37260;209;True;True;1155595;4;True;False
133870;True;48;2018-08-29;2018-08-30 00:00:00;37443;148;True;True;823040;5;False;False
133870;True;48;2018-08-29;2018-08-30 00:00:00;37443;148;True;True;823040;5;False;False
151609;True;107;2019-04-16;2019-04-16 08:17:47;38553;318;True;False;553067;19;False;False
151609;True;107;2019-04-16;2019-04-16 08:17:47;38553;318;True;False;553067;19;False;False
134534;True;318;2018-09-10;2018-09-10 00:30:45;39106;2395;True;True;1209339;58;True;True
134534;True;318;2018-09-10;2018-09-10 00:30:45;39106;2395;True;True;1209339;58;True;True
133259;False;22;2018-08-20;2018-08-20 08:19:38;39443;458;True;True;113308;62;True;True
133259;False;22;2018-08-20;2018-08-20 08:19:38;39443;458;True;True;113308;62;True;True
150245;True;1293;2019-04-03;2019-04-03 00:00:00;39657;1491;True;False;731624;467;True;True
150245;True;1293;2019-04-03;2019-04-03 00:00:00;39657;1491;True;False;731624;467;True;True
131907;True;287;2018-07-29;2018-07-30 00:02:14;40523;1115;True;True;582133;366;True;True
131907;True;287;2018-07-29;2018-07-30 00:02:14;40523;1115;True;True;582133;366;True;True
134333;True;193;2018-09-06;2018-09-06 01:59:09;40523;1115;True;True;274789;29;True;True
134333;True;193;2018-09-06;2018-09-06 01:59:09;40523;1115;True;True;274789;29;True;True
130263;True;516;2018-07-04;2018-07-05 00:00:00;42397;219;True;True;88593;124;True;False
130263;True;516;2018-07-04;2018-07-05 00:00:00;42397;219;True;True;88593;124;True;False
136000;True;372;2018-09-29;2018-09-29 00:04:18;42397;219;True;True;88593;124;True;False
136000;True;372;2018-09-29;2018-09-29 00:04:18;42397;219;True;True;88593;124;True;False
136469;True;511;2018-10-06;2018-10-06 00:01:40;42397;219;True;True;88593;124;True;False
136469;True;511;2018-10-06;2018-10-06 00:01:40;42397;219;True;True;88593;124;True;False
137879;True;174;2018-10-28;2018-10-28 00:00:00;42584;133;True;False;159251;654;True;True
137879;True;174;2018-10-28;2018-10-28 00:00:00;42584;133;True;False;159251;654;True;True
135320;True;113;2018-09-20;2018-09-20 01:07:05;42678;922;True;False;212199;100;True;True
135320;True;113;2018-09-20;2018-09-20 01:07:05;42678;922;True;False;212199;100;True;True
131012;False;24;2018-07-16;2018-07-16 05:47:16;43509;97;True;False;26193;681;True;False
131012;False;24;2018-07-16;2018-07-16 05:47:16;43509;97;True;False;26193;681;True;False
133993;False;13;2018-08-31;2018-08-31 05:48:05;44141;46;True;False;1405464;11;False;False
133993;False;13;2018-08-31;2018-08-31 05:48:05;44141;46;True;False;1405464;11;False;False
134213;False;2;2018-09-04;2018-09-04 10:28:53;44141;46;True;False;1405464;11;False;False
134213;False;2;2018-09-04;2018-09-04 10:28:53;44141;46;True;False;1405464;11;False;False
133043;False;12;2018-08-16;2018-08-16 04:08:51;44422;28;True;False;615480;1060;True;True
133043;False;12;2018-08-16;2018-08-16 04:08:51;44422;28;True;False;615480;1060;True;True
133468;False;8;2018-08-22;2018-08-22 07:38:26;44899;107;True;True;804919;40;True;True
133468;False;8;2018-08-22;2018-08-22 07:38:26;44899;107;True;True;804919;40;True;True
135633;False;2;2018-09-25;2018-09-25 07:21:13;45164;1346;True;True;660673;72;True;True
135633;False;2;2018-09-25;2018-09-25 07:21:13;45164;1346;True;True;660673;72;True;True
135871;True;255;2018-09-27;2018-09-28 00:00:00;45470;27;True;True;51693;7;True;True
135871;True;255;2018-09-27;2018-09-28 00:00:00;45470;27;True;True;51693;7;True;True
